Posição no depósito;Tipo de depósito;Corr.pos.dep.;Col.posição depósito;Nível da posição;Subdiv.pos.dep.;Bloq.entr.depósito;Bloq.saída depós.;Estrutura;Tipo;"Qtd. Caixas BIN
ABASTECIMENTO"
854-002-003-003;0059;854;002;003;003;X;X;Alto giro 2;;
854-002-003-004;0059;854;002;003;004;X;X;Alto giro 2;;
854-002-003-005;0059;854;002;003;005;X;X;Alto giro 2;;
854-002-003-006;0059;854;002;003;006;X;X;Alto giro 2;;
854-002-003-007;0059;854;002;003;007;X;X;Alto giro 2;;
854-002-003-008;0059;854;002;003;008;X;X;Alto giro 2;;
854-002-003-009;0059;854;002;003;009;X;X;Alto giro 2;;
854-002-003-010;0059;854;002;003;010;X;X;Alto giro 2;;
854-002-003-011;0059;854;002;003;011;X;X;Alto giro 2;;
854-002-003-012;0059;854;002;003;012;X;X;Alto giro 2;;
854-002-003-013;0059;854;002;003;013;X;X;Alto giro 2;;
854-002-003-014;0059;854;002;003;014;X;X;Alto giro 2;;
854-002-003-015;0059;854;002;003;015;X;X;Alto giro 2;;
854-002-003-016;0059;854;002;003;016;X;X;Alto giro 2;;
854-002-003-017;0059;854;002;003;017;X;X;Alto giro 2;;
854-002-003-018;0059;854;002;003;018;X;X;Alto giro 2;;
854-002-003-019;0059;854;002;003;019;X;X;Alto giro 2;;
854-002-003-020;0059;854;002;003;020;X;X;Alto giro 2;;
854-002-003-021;0059;854;002;003;021;X;X;Alto giro 2;;
855-001-000-001;0059;855;001;000;001;X;X;Alto giro 2;;
855-001-000-002;0059;855;001;000;002;X;X;Alto giro 2;;
855-001-000-003;0059;855;001;000;003;X;X;Alto giro 2;;
855-001-000-004;0059;855;001;000;004;X;X;Alto giro 2;;
855-001-000-005;0059;855;001;000;005;X;X;Alto giro 2;;
855-001-000-006;0059;855;001;000;006;X;X;Alto giro 2;;
855-001-000-007;0059;855;001;000;007;X;X;Alto giro 2;;
855-001-000-008;0059;855;001;000;008;X;X;Alto giro 2;;
855-001-001-001;0059;855;001;001;001;X;X;Alto giro 2;;
855-001-001-002;0059;855;001;001;002;X;X;Alto giro 2;;
855-001-001-003;0059;855;001;001;003;X;X;Alto giro 2;;
855-001-001-004;0059;855;001;001;004;X;X;Alto giro 2;;
855-001-001-005;0059;855;001;001;005;X;X;Alto giro 2;;
855-001-001-006;0059;855;001;001;006;X;X;Alto giro 2;;
855-001-001-007;0059;855;001;001;007;X;X;Alto giro 2;;
855-001-001-008;0059;855;001;001;008;X;X;Alto giro 2;;
855-001-001-009;0059;855;001;001;009;X;X;Alto giro 2;;
855-001-001-010;0059;855;001;001;010;X;X;Alto giro 2;;
855-001-001-011;0059;855;001;001;011;X;X;Alto giro 2;;
855-001-001-012;0059;855;001;001;012;X;X;Alto giro 2;;
855-001-001-013;0059;855;001;001;013;X;X;Alto giro 2;;
855-001-001-014;0059;855;001;001;014;X;X;Alto giro 2;;
855-001-001-015;0059;855;001;001;015;X;X;Alto giro 2;;
855-001-001-016;0059;855;001;001;016;X;X;Alto giro 2;;
855-001-001-017;0059;855;001;001;017;X;X;Alto giro 2;;
855-001-001-018;0059;855;001;001;018;X;X;Alto giro 2;;
855-001-001-019;0059;855;001;001;019;X;X;Alto giro 2;;
855-001-001-020;0059;855;001;001;020;X;X;Alto giro 2;;
855-001-001-021;0059;855;001;001;021;X;X;Alto giro 2;;
855-001-002-001;0059;855;001;002;001;X;X;Alto giro 2;;
855-001-002-002;0059;855;001;002;002;X;X;Alto giro 2;;
855-001-002-003;0059;855;001;002;003;X;X;Alto giro 2;;
855-001-002-004;0059;855;001;002;004;X;X;Alto giro 2;;
855-001-002-005;0059;855;001;002;005;X;X;Alto giro 2;;
855-001-002-006;0059;855;001;002;006;X;X;Alto giro 2;;
855-001-002-007;0059;855;001;002;007;X;X;Alto giro 2;;
855-001-002-008;0059;855;001;002;008;X;X;Alto giro 2;;
855-001-002-009;0059;855;001;002;009;X;X;Alto giro 2;;
855-001-002-010;0059;855;001;002;010;X;X;Alto giro 2;;
855-001-002-011;0059;855;001;002;011;X;X;Alto giro 2;;
855-001-002-012;0059;855;001;002;012;X;X;Alto giro 2;;
855-001-002-013;0059;855;001;002;013;X;X;Alto giro 2;;
855-001-002-014;0059;855;001;002;014;X;X;Alto giro 2;;
855-001-002-015;0059;855;001;002;015;X;X;Alto giro 2;;
855-001-002-016;0059;855;001;002;016;X;X;Alto giro 2;;
855-001-002-017;0059;855;001;002;017;X;X;Alto giro 2;;
855-001-002-018;0059;855;001;002;018;X;X;Alto giro 2;;
855-001-002-019;0059;855;001;002;019;;;Alto giro 2;;
855-001-002-020;0059;855;001;002;020;X;X;Alto giro 2;;
855-001-002-021;0059;855;001;002;021;X;X;Alto giro 2;;
855-002-001-001;0059;855;002;001;001;;;Alto giro 2;;
855-002-001-002;0059;855;002;001;002;X;X;Alto giro 2;;
855-002-001-003;0059;855;002;001;003;X;X;Alto giro 2;;
855-002-001-004;0059;855;002;001;004;X;X;Alto giro 2;;
855-002-001-005;0059;855;002;001;005;;;Alto giro 2;;
855-002-001-006;0059;855;002;001;006;X;X;Alto giro 2;;
855-002-001-007;0059;855;002;001;007;X;;Alto giro 2;;
855-002-001-008;0059;855;002;001;008;X;X;Alto giro 2;;
855-002-001-009;0059;855;002;001;009;;;Alto giro 2;;
855-002-001-010;0059;855;002;001;010;X;X;Alto giro 2;;
855-002-001-011;0059;855;002;001;011;;;Alto giro 2;;
855-002-001-012;0059;855;002;001;012;X;X;Alto giro 2;;
855-002-001-013;0059;855;002;001;013;X;X;Alto giro 2;;
855-002-001-014;0059;855;002;001;014;X;X;Alto giro 2;;
855-002-001-015;0059;855;002;001;015;X;X;Alto giro 2;;
855-002-001-016;0059;855;002;001;016;X;X;Alto giro 2;;
855-002-001-017;0059;855;002;001;017;X;X;Alto giro 2;;
855-002-001-018;0059;855;002;001;018;X;X;Alto giro 2;;
855-002-001-019;0059;855;002;001;019;X;X;Alto giro 2;;
855-002-001-020;0059;855;002;001;020;X;X;Alto giro 2;;
855-002-001-021;0059;855;002;001;021;X;X;Alto giro 2;;
855-002-002-001;0059;855;002;002;001;X;X;Alto giro 2;;
855-002-002-002;0059;855;002;002;002;X;X;Alto giro 2;;
855-002-002-003;0059;855;002;002;003;X;X;Alto giro 2;;
855-002-002-004;0059;855;002;002;004;X;X;Alto giro 2;;
855-002-002-005;0059;855;002;002;005;X;X;Alto giro 2;;
855-002-002-006;0059;855;002;002;006;X;X;Alto giro 2;;
855-002-002-007;0059;855;002;002;007;X;X;Alto giro 2;;
855-002-002-008;0059;855;002;002;008;X;X;Alto giro 2;;
855-002-002-009;0059;855;002;002;009;X;X;Alto giro 2;;
855-002-002-010;0059;855;002;002;010;X;X;Alto giro 2;;
855-002-002-011;0059;855;002;002;011;X;X;Alto giro 2;;
855-002-002-012;0059;855;002;002;012;X;X;Alto giro 2;;
855-002-002-013;0059;855;002;002;013;X;X;Alto giro 2;;
855-002-002-014;0059;855;002;002;014;X;X;Alto giro 2;;
855-002-002-015;0059;855;002;002;015;X;X;Alto giro 2;;
855-002-002-016;0059;855;002;002;016;X;X;Alto giro 2;;
855-002-002-017;0059;855;002;002;017;X;X;Alto giro 2;;
855-002-002-018;0059;855;002;002;018;X;X;Alto giro 2;;
855-002-002-019;0059;855;002;002;019;X;X;Alto giro 2;;
855-002-002-020;0059;855;002;002;020;X;X;Alto giro 2;;
855-002-002-021;0059;855;002;002;021;X;X;Alto giro 2;;
855-002-003-001;0059;855;002;003;001;X;X;Alto giro 2;;
855-002-003-002;0059;855;002;003;002;X;X;Alto giro 2;;
855-002-003-003;0059;855;002;003;003;X;X;Alto giro 2;;
855-002-003-004;0059;855;002;003;004;X;X;Alto giro 2;;
855-002-003-005;0059;855;002;003;005;X;X;Alto giro 2;;
855-002-003-006;0059;855;002;003;006;X;X;Alto giro 2;;
855-002-003-007;0059;855;002;003;007;X;X;Alto giro 2;;
855-002-003-008;0059;855;002;003;008;X;X;Alto giro 2;;
855-002-003-009;0059;855;002;003;009;X;X;Alto giro 2;;
855-002-003-010;0059;855;002;003;010;X;X;Alto giro 2;;
855-002-003-011;0059;855;002;003;011;X;X;Alto giro 2;;
855-002-003-012;0059;855;002;003;012;X;X;Alto giro 2;;
855-002-003-013;0059;855;002;003;013;X;X;Alto giro 2;;
855-002-003-014;0059;855;002;003;014;X;X;Alto giro 2;;
855-002-003-015;0059;855;002;003;015;X;X;Alto giro 2;;
855-002-003-016;0059;855;002;003;016;X;X;Alto giro 2;;
855-002-003-017;0059;855;002;003;017;X;X;Alto giro 2;;
855-002-003-018;0059;855;002;003;018;X;X;Alto giro 2;;
855-002-003-019;0059;855;002;003;019;X;X;Alto giro 2;;
855-002-003-020;0059;855;002;003;020;X;X;Alto giro 2;;
855-002-003-021;0059;855;002;003;021;X;X;Alto giro 2;;
856-001-000-001;0059;856;001;000;001;X;X;Alto giro 2;;
856-001-000-002;0059;856;001;000;002;X;X;Alto giro 2;;
856-001-000-003;0059;856;001;000;003;X;X;Alto giro 2;;
856-001-000-004;0059;856;001;000;004;X;X;Alto giro 2;;
856-001-000-005;0059;856;001;000;005;X;X;Alto giro 2;;
856-001-000-006;0059;856;001;000;006;;;Alto giro 2;;
856-001-000-007;0059;856;001;000;007;X;X;Alto giro 2;;
856-001-000-008;0059;856;001;000;008;X;X;Alto giro 2;;
856-001-001-001;0059;856;001;001;001;X;X;Alto giro 2;;
856-001-001-002;0059;856;001;001;002;X;X;Alto giro 2;;
856-001-001-003;0059;856;001;001;003;X;X;Alto giro 2;;
856-001-001-004;0059;856;001;001;004;X;X;Alto giro 2;;
856-001-001-005;0059;856;001;001;005;X;X;Alto giro 2;;
856-001-001-006;0059;856;001;001;006;X;X;Alto giro 2;;
856-001-001-007;0059;856;001;001;007;X;X;Alto giro 2;;
856-001-001-008;0059;856;001;001;008;X;X;Alto giro 2;;
856-001-001-009;0059;856;001;001;009;X;X;Alto giro 2;;
856-001-001-010;0059;856;001;001;010;X;X;Alto giro 2;;
856-001-001-011;0059;856;001;001;011;X;X;Alto giro 2;;
856-001-001-012;0059;856;001;001;012;X;X;Alto giro 2;;
856-001-001-013;0059;856;001;001;013;X;X;Alto giro 2;;
856-001-001-014;0059;856;001;001;014;X;X;Alto giro 2;;
856-001-002-002;0059;856;001;002;002;X;X;Alto giro 2;;
856-001-002-003;0059;856;001;002;003;X;X;Alto giro 2;;
856-001-002-004;0059;856;001;002;004;X;X;Alto giro 2;;
856-001-002-005;0059;856;001;002;005;X;X;Alto giro 2;;
856-001-002-006;0059;856;001;002;006;X;X;Alto giro 2;;
856-001-002-007;0059;856;001;002;007;X;X;Alto giro 2;;
856-001-002-008;0059;856;001;002;001;X;X;Alto giro 2;;
856-001-002-009;0059;856;001;002;009;;;Alto giro 2;;
856-001-002-010;0059;856;001;002;010;X;X;Alto giro 2;;
856-001-002-011;0059;856;001;002;011;X;X;Alto giro 2;;
856-001-002-012;0059;856;001;002;012;X;X;Alto giro 2;;
856-001-002-013;0059;856;001;002;013;X;X;Alto giro 2;;
856-001-002-014;0059;856;001;002;014;X;X;Alto giro 2;;
856-002-001-001;0059;856;002;001;001;X;X;Alto giro 2;;
856-002-001-002;0059;856;002;001;002;X;X;Alto giro 2;;
856-002-001-003;0059;856;002;001;003;X;X;Alto giro 2;;
856-002-001-004;0059;856;002;001;004;X;X;Alto giro 2;;
856-002-001-005;0059;856;002;001;005;X;X;Alto giro 2;;
856-002-001-006;0059;856;002;001;006;X;X;Alto giro 2;;
856-002-001-007;0059;856;002;001;007;X;X;Alto giro 2;;
856-002-001-008;0059;856;002;001;008;X;X;Alto giro 2;;
856-002-001-009;0059;856;002;001;009;X;X;Alto giro 2;;
856-002-001-010;0059;856;002;001;010;X;X;Alto giro 2;;
856-002-001-011;0059;856;002;001;011;X;X;Alto giro 2;;
856-002-001-012;0059;856;002;001;012;X;X;Alto giro 2;;
856-002-001-013;0059;856;002;001;013;X;X;Alto giro 2;;
856-002-001-014;0059;856;002;001;014;X;X;Alto giro 2;;
856-002-002-001;0059;856;002;002;001;X;X;Alto giro 2;;
856-002-002-002;0059;856;002;002;002;X;X;Alto giro 2;;
856-002-002-003;0059;856;002;002;003;X;X;Alto giro 2;;
856-002-002-004;0059;856;002;002;004;X;X;Alto giro 2;;
856-002-002-005;0059;856;002;002;005;X;X;Alto giro 2;;
856-002-002-006;0059;856;002;002;006;X;X;Alto giro 2;;
856-002-002-007;0059;856;002;002;007;X;X;Alto giro 2;;
856-002-002-008;0059;856;002;002;008;X;X;Alto giro 2;;
856-002-002-009;0059;856;002;002;009;X;X;Alto giro 2;;
856-002-002-010;0059;856;002;002;010;X;X;Alto giro 2;;
856-002-002-011;0059;856;002;002;011;X;X;Alto giro 2;;
856-002-002-012;0059;856;002;002;012;X;X;Alto giro 2;;
856-002-002-013;0059;856;002;002;013;X;X;Alto giro 2;;
856-002-002-014;0059;856;002;002;014;X;X;Alto giro 2;;
856-002-003-001;0059;856;002;003;001;X;X;Alto giro 2;;
856-002-003-002;0059;856;002;003;002;X;X;Alto giro 2;;
856-002-003-003;0059;856;002;003;003;X;X;Alto giro 2;;
856-002-003-004;0059;856;002;003;004;X;X;Alto giro 2;;
856-002-003-005;0059;856;002;003;005;X;X;Alto giro 2;;
856-002-003-006;0059;856;002;003;006;X;X;Alto giro 2;;
856-002-003-007;0059;856;002;003;007;X;X;Alto giro 2;;
856-002-003-008;0059;856;002;003;008;X;X;Alto giro 2;;
856-002-003-009;0059;856;002;003;009;X;X;Alto giro 2;;
856-002-003-010;0059;856;002;003;010;X;X;Alto giro 2;;
856-002-003-011;0059;856;002;003;011;X;X;Alto giro 2;;
856-002-003-012;0059;856;002;003;012;X;X;Alto giro 2;;
856-002-003-013;0059;856;002;003;013;X;X;Alto giro 2;;
856-002-003-014;0059;856;002;003;014;X;X;Alto giro 2;;
857-001-000-001;0059;857;001;000;001;X;X;Alto giro 2;Pallet;1
857-001-000-002;0059;857;001;000;002;;;Alto giro 2;Pallet;1
857-001-000-003;0059;857;001;000;003;;;Alto giro 2;Pallet;1
857-001-000-004;0059;857;001;000;004;X;;Alto giro 2;Pallet;1
857-001-000-005;0059;857;001;000;005;X;X;Alto giro 2;Pallet;1
857-001-000-006;0059;857;001;000;006;X;X;Alto giro 2;Pallet;1
857-001-000-007;0059;857;001;000;007;;;Alto giro 2;Pallet;1
857-001-000-008;0059;857;001;000;008;X;X;Alto giro 2;;
857-001-000-009;0059;857;001;000;009;X;X;Alto giro 2;;
857-001-000-010;0059;857;001;000;010;X;X;Alto giro 2;Pallet;1
857-001-000-011;0059;857;001;000;011;;;Alto giro 2;Pallet;1
857-001-000-012;0059;857;001;000;012;;;Alto giro 2;Pallet;1
857-001-000-013;0059;857;001;000;013;X;X;Alto giro 2;Pallet;1
857-001-000-014;0059;857;001;000;014;X;X;Alto giro 2;Pallet;1
857-001-000-015;0059;857;001;000;015;;;Alto giro 2;Pallet;1
857-001-000-016;0059;857;001;000;016;X;X;Alto giro 2;;
857-001-000-017;0059;857;001;000;017;;;Alto giro 2;;
857-001-000-018;0059;857;001;000;018;X;X;Alto giro 2;;
857-001-000-019;0059;857;001;000;019;;;Alto giro 2;Pallet;1
857-001-000-020;0059;857;001;000;020;;;Alto giro 2;;
857-001-000-021;0059;857;001;000;021;X;X;Alto giro 2;Pallet;1
857-001-000-022;0059;857;001;000;022;;;Alto giro 2;Pallet;1
857-001-000-023;0059;857;001;000;023;;;Alto giro 2;;
857-001-000-024;0059;857;001;000;024;;;Alto giro 2;;
857-001-000-025;0059;857;001;000;025;;;Alto giro 2;Pallet;1
857-001-000-026;0059;857;001;000;026;X;X;Alto giro 2;;
857-001-000-027;0059;857;001;000;027;;;Alto giro 2;Pallet;1
857-001-000-028;0059;857;001;000;028;;;Alto giro 2;;
857-001-000-029;0059;857;001;000;029;;;Alto giro 2;Pallet;1
857-001-000-030;0059;857;001;000;030;;;Alto giro 2;Pallet;1
857-001-000-031;0059;857;001;000;031;;;Alto giro 2;Pallet;1
857-001-000-032;0059;857;001;000;032;X;X;Alto giro 2;Pallet;1
857-001-000-033;0059;857;001;000;033;;;Alto giro 2;Pallet;1
857-001-000-034;0059;857;001;000;034;X;X;Alto giro 2;Pallet;1
857-001-000-035;0059;857;001;000;035;;;Alto giro 2;;
857-001-000-036;0059;857;001;000;036;X;X;Alto giro 2;;
857-001-000-037;0059;857;001;000;037;;;Alto giro 2;Pallet;1
857-001-000-038;0059;857;001;000;038;X;X;Alto giro 2;;
857-001-000-039;0059;857;001;000;039;;;Alto giro 2;;
857-001-000-040;0059;857;001;000;040;;;Alto giro 2;Pallet;1
857-001-000-041;0059;857;001;000;041;X;X;Alto giro 2;;
857-001-000-042;0059;857;001;000;042;X;X;Alto giro 2;Pallet;1
857-001-000-043;0059;857;001;000;043;X;X;Alto giro 2;Pallet;1
857-001-000-044;0059;857;001;000;044;X;X;Alto giro 2;;
857-001-000-045;0059;857;001;000;045;X;X;Alto giro 2;;
857-001-000-046;0059;857;001;000;046;X;X;Alto giro 2;Pallet;1
857-001-000-047;0059;857;001;000;047;X;X;Alto giro 2;Pallet;1
857-001-000-048;0059;857;001;000;048;;;Alto giro 2;;
857-001-000-049;0059;857;001;000;049;X;X;Alto giro 2;Pallet;1
857-001-000-050;0059;857;001;000;050;;;Alto giro 2;Pallet;1
857-001-000-051;0059;857;001;000;051;X;X;Alto giro 2;;
857-001-000-052;0059;857;001;000;052;;;Alto giro 2;Pallet;1
857-001-000-053;0059;857;001;000;053;X;X;Alto giro 2;;
857-001-000-054;0059;857;001;000;054;X;X;Alto giro 2;Pallet;1
857-001-000-055;0059;857;001;000;055;X;X;Alto giro 2;;
857-001-000-056;0059;857;001;000;056;;;Alto giro 2;Pallet;1
857-001-000-057;0059;857;001;000;057;X;X;Alto giro 2;Pallet;1
857-001-000-058;0059;857;001;000;058;X;X;Alto giro 2;Pallet;1
857-001-000-059;0059;857;001;000;059;X;;Alto giro 2;Pallet;1
857-001-000-060;0059;857;001;000;060;X;X;Alto giro 2;;
857-001-000-061;0059;857;001;000;061;X;X;Alto giro 2;;
857-001-000-062;0059;857;001;000;062;X;X;Alto giro 2;;
857-001-000-063;0059;857;001;000;063;X;X;Alto giro 2;;
857-001-000-064;0059;857;001;000;064;X;X;Alto giro 2;;
857-001-000-065;0059;857;001;000;065;X;X;Alto giro 2;;
857-001-000-066;0059;857;001;000;066;X;X;Alto giro 2;;
857-001-000-067;0059;857;001;000;067;X;X;Alto giro 2;;
857-001-000-068;0059;857;001;000;068;X;X;Alto giro 2;;
857-001-000-069;0059;857;001;000;069;X;X;Alto giro 2;;
857-001-000-070;0059;857;001;000;070;X;X;Alto giro 2;;
857-001-000-071;0059;857;001;000;071;X;X;Alto giro 2;;
857-001-000-072;0059;857;001;000;072;X;X;Alto giro 2;;
857-001-000-073;0059;857;001;000;073;X;X;Alto giro 2;;
857-001-000-074;0059;857;001;000;074;X;X;Alto giro 2;;
857-001-000-075;0059;857;001;000;075;X;X;Alto giro 2;;
857-001-000-076;0059;857;001;000;076;X;X;Alto giro 2;;
857-001-000-077;0059;857;001;000;077;X;X;Alto giro 2;;
857-001-000-078;0059;857;001;000;078;X;;Alto giro 2;;
857-001-000-079;0059;857;001;000;079;X;X;Alto giro 2;;
857-001-000-080;0059;857;001;000;080;X;;Alto giro 2;;
857-001-000-081;0059;857;001;000;081;X;X;Alto giro 2;;
857-001-000-082;0059;857;001;000;082;X;X;Alto giro 2;;
857-001-000-083;0059;857;001;000;083;X;X;Alto giro 2;;
857-001-000-084;0059;857;001;000;084;X;X;Alto giro 2;;
857-001-000-085;0059;857;001;000;085;X;X;Alto giro 2;;
857-001-000-086;0059;857;001;000;086;X;X;Alto giro 2;;
857-001-000-087;0059;857;001;000;087;X;X;Alto giro 2;;
857-001-000-088;0059;857;001;000;088;X;X;Alto giro 2;;
857-001-000-089;0059;857;001;000;089;X;X;Alto giro 2;;
857-001-000-090;0059;857;001;000;090;X;X;Alto giro 2;;
857-001-000-091;0059;857;001;000;091;X;X;Alto giro 2;;
857-001-000-092;0059;857;001;000;092;X;X;Alto giro 2;;
857-001-000-093;0059;857;001;000;093;X;X;Alto giro 2;;
857-001-000-094;0059;857;001;000;094;X;X;Alto giro 2;;
857-001-000-095;0059;857;001;000;095;X;X;Alto giro 2;;
857-001-000-096;0059;857;001;000;096;X;X;Alto giro 2;;
857-001-000-097;0059;857;001;000;097;X;X;Alto giro 2;;
857-001-000-098;0059;857;001;000;098;X;X;Alto giro 2;;
857-001-001-014;0059;857;001;001;014;X;X;Alto giro 2;;
857-001-001-015;0059;857;001;001;015;X;X;Alto giro 2;;
857-001-001-016;0059;857;001;001;016;X;;Alto giro 2;;
857-001-001-018;0059;857;001;001;018;X;X;Alto giro 2;;
857-001-001-019;0059;857;001;001;019;X;X;Alto giro 2;;
857-001-001-020;0059;857;001;001;020;X;X;Alto giro 2;;
857-001-001-022;0059;857;001;001;022;X;X;Alto giro 2;;
857-001-001-023;0059;857;001;001;023;X;X;Alto giro 2;;
857-001-001-024;0059;857;001;001;024;X;X;Alto giro 2;;
857-001-001-026;0059;857;001;001;026;X;X;Alto giro 2;;
857-001-001-027;0059;857;001;001;027;X;X;Alto giro 2;;
857-001-001-028;0059;857;001;001;028;X;X;Alto giro 2;;
857-001-001-030;0059;857;001;001;030;X;X;Alto giro 2;;
857-001-001-031;0059;857;001;001;031;X;X;Alto giro 2;;
857-001-001-032;0059;857;001;001;032;X;X;Alto giro 2;;
857-001-001-034;0059;857;001;001;034;X;X;Alto giro 2;;
857-001-001-035;0059;857;001;001;035;X;X;Alto giro 2;;
857-001-001-036;0059;857;001;001;036;X;X;Alto giro 2;;
857-001-002-014;0059;857;001;002;014;X;X;Alto giro 2;;
857-001-002-015;0059;857;001;002;015;X;X;Alto giro 2;;
857-001-002-016;0059;857;001;002;016;X;X;Alto giro 2;;
857-001-002-018;0059;857;001;002;018;X;X;Alto giro 2;;
857-001-002-019;0059;857;001;002;019;X;X;Alto giro 2;;
857-001-002-020;0059;857;001;002;020;X;X;Alto giro 2;;
857-001-002-022;0059;857;001;002;022;X;X;Alto giro 2;;
857-001-002-023;0059;857;001;002;023;X;X;Alto giro 2;;
857-001-002-024;0059;857;001;002;024;X;X;Alto giro 2;;
857-001-002-026;0059;857;001;002;026;X;X;Alto giro 2;;
857-001-002-027;0059;857;001;002;027;X;X;Alto giro 2;;
857-001-002-028;0059;857;001;002;028;X;X;Alto giro 2;;
857-001-002-030;0059;857;001;002;030;X;X;Alto giro 2;;
857-001-002-031;0059;857;001;002;031;X;X;Alto giro 2;;
857-001-002-032;0059;857;001;002;032;X;X;Alto giro 2;;
857-001-002-034;0059;857;001;002;034;X;X;Alto giro 2;;
857-001-002-035;0059;857;001;002;035;X;X;Alto giro 2;;
857-001-002-036;0059;857;001;002;036;X;X;Alto giro 2;;
858-001-000-001;0059;858;001;000;001;X;X;Alto giro 2;Pallet;1
858-001-000-002;0059;858;001;000;002;X;X;Alto giro 2;Pallet;1
858-001-000-003;0059;858;001;000;003;X;X;Alto giro 2;;
858-001-000-004;0059;858;001;000;004;X;X;Alto giro 2;Pallet;1
858-001-000-005;0059;858;001;000;005;X;X;Alto giro 2;Pallet;1
858-001-000-006;0059;858;001;000;006;X;X;Alto giro 2;Pallet;1
858-001-000-007;0059;858;001;000;007;X;X;Alto giro 2;Pallet;1
858-001-000-008;0059;858;001;000;008;X;X;Alto giro 2;;
858-001-000-009;0059;858;001;000;009;X;X;Alto giro 2;Pallet;1
858-001-000-010;0059;858;001;000;010;X;X;Alto giro 2;Pallet;1
858-001-000-011;0059;858;001;000;011;X;X;Alto giro 2;Pallet;1
858-001-000-012;0059;858;001;000;012;X;X;Alto giro 2;;
858-001-000-013;0059;858;001;000;013;X;X;Alto giro 2;Pallet;1
858-001-000-014;0059;858;001;000;014;X;X;Alto giro 2;Pallet;1
858-001-000-015;0059;858;001;000;015;X;X;Alto giro 2;Pallet;1
858-001-000-016;0059;858;001;000;016;;;Alto giro 2;Pallet;1
858-001-000-017;0059;858;001;000;017;;;Alto giro 2;Pallet;1
858-001-000-018;0059;858;001;000;018;;;Alto giro 2;Pallet;1
858-001-000-019;0059;858;001;000;019;;;Alto giro 2;Pallet;1
858-001-000-020;0059;858;001;000;020;;;Alto giro 2;;
858-001-000-021;0059;858;001;000;021;;;Alto giro 2;Pallet;1
858-001-000-022;0059;858;001;000;022;;;Alto giro 2;Pallet;1
858-001-000-023;0059;858;001;000;023;;;Alto giro 2;Pallet;1
858-001-000-024;0059;858;001;000;024;X;X;Alto giro 2;;
858-001-000-025;0059;858;001;000;025;X;X;Alto giro 2;Pallet;1
858-001-000-026;0059;858;001;000;026;X;X;Alto giro 2;Pallet;1
858-001-000-027;0059;858;001;000;027;X;X;Alto giro 2;Pallet;1
858-001-000-028;0059;858;001;000;028;X;X;Alto giro 2;Pallet;1
858-001-000-029;0059;858;001;000;029;X;X;Alto giro 2;Pallet;1
859-001-000-001;0059;859;001;000;001;X;X;Alto giro 2;;
859-001-000-002;0059;859;001;000;002;X;X;Alto giro 2;;
859-001-000-003;0059;859;001;000;003;X;X;Alto giro 2;;
859-001-000-004;0059;859;001;000;004;X;X;Alto giro 2;;
859-001-000-005;0059;859;001;000;005;X;X;Alto giro 2;;
859-001-000-006;0059;859;001;000;006;X;X;Alto giro 2;;
859-001-000-007;0059;859;001;000;007;X;X;Alto giro 2;;
859-001-000-008;0059;859;001;000;008;X;X;Alto giro 2;;
859-001-001-001;0059;859;001;001;001;X;X;Alto giro 2;;
859-001-001-002;0059;859;001;001;002;X;X;Alto giro 2;;
859-001-001-003;0059;859;001;001;003;X;X;Alto giro 2;;
859-001-001-004;0059;859;001;001;004;X;X;Alto giro 2;;
859-001-001-005;0059;859;001;001;005;X;X;Alto giro 2;;
859-001-001-006;0059;859;001;001;006;X;X;Alto giro 2;;
859-001-001-007;0059;859;001;001;007;X;X;Alto giro 2;;
859-001-001-008;0059;859;001;001;008;X;X;Alto giro 2;;
860-001-000-001;0059;860;001;000;001;X;X;Alto giro 2;;
860-001-000-002;0059;860;001;000;002;X;X;Alto giro 2;;
860-001-000-003;0059;860;001;000;003;X;X;Alto giro 2;;
